b'id',b'key',b'value',b'type' 
843735685,b'name',b'Mozart',b'regular'
843735689,b'name',b'Forest Villages',b'regular'
843735692,b'name',b'Eagle Tattoos',b'regular'
843735692,b'shop',b'tattoo',b'regular'
843735696,b'name',b'Visual Ware',b'regular'
843735696,b'shop',b'art',b'regular'
843735717,b'name',b'Jeep',b'regular'
843735717,b'shop',b'clothes',b'regular'
843825057,b'amenity',b'fountain',b'regular'
843825065,b'amenity',b'restaurant',b'regular'
843825065,b'name',"b""nino's""",b'regular'
843825087,b'tourism',b'viewpoint',b'regular'
843868693,b'amenity',b'bench',b'regular'
843868734,b'amenity',b'toilets',b'regular'
847530832,b'highway',b'traffic_signals',b'regular'
847532516,b'name',b'Reunion',b'regular'
847532516,b'railway',b'station',b'regular'
850732009,b'layer',b'1',b'regular'
850732009,b'name',b'Cellucity',b'regular'
850732009,b'shop',b'mobile_phone',b'regular'
850732013,b'layer',b'1',b'regular'
850732013,b'name',b'Dion Wired',b'regular'
850732013,b'shop',b'computer',b'regular'
850732016,b'highway',b'steps',b'regular'
850732018,b'layer',b'1',b'regular'
850732018,b'name',b'Elna',b'regular'
850732018,b'shop',b'sewing_machines',b'regular'
850732024,b'layer',b'1',b'regular'
850732024,b'name',b'Just Men',b'regular'
850732024,b'shop',b'clothes',b'regular'
850732031,b'layer',b'1',b'regular'
850732031,b'name',b'Paul James',b'regular'
850732031,b'shop',b'hairdresser',b'regular'
850732036,b'layer',b'1',b'regular'
850732036,b'name',b'Kids gear',b'regular'
850732036,b'shop',b'clothes',b'regular'
850732038,b'layer',b'1',b'regular'
850732038,b'name',b'Telkom',b'regular'
850732038,b'shop',b'mobile_phone',b'regular'
850732047,b'layer',b'1',b'regular'
850732047,b'name',b'Nokia',b'regular'
850732047,b'shop',b'mobile_phone',b'regular'
850732052,b'layer',b'1',b'regular'
850732052,b'name',b'Zoot',b'regular'
850732052,b'shop',b'clothes',b'regular'
850732055,b'layer',b'1',b'regular'
850732055,b'name',b'Dica',b'regular'
850732055,b'shop',b'jewelry',b'regular'
850732057,b'layer',b'1',b'regular'
850732057,b'name',b'@Home',b'regular'
850732057,b'shop',b'houseware',b'regular'
850732067,b'layer',b'1',b'regular'
850732067,b'name',b'Payless',b'regular'
850732067,b'shop',b'shoes',b'regular'
850732073,b'highway',b'steps',b'regular'
850732074,b'layer',b'1',b'regular'
850732074,b'name',b'Scoin',b'regular'
850732074,b'shop',b'jewelry',b'regular'
850732076,b'layer',b'1',b'regular'
850732076,b'name',b'Wantashi',b'regular'
850732076,b'shop',b'clothes',b'regular'
850732087,b'layer',b'1',b'regular'
850732087,b'name',b'Security Hyper',b'regular'
850732087,b'shop',b'electronics',b'regular'
850732089,b'layer',b'1',b'regular'
850732089,b'name',b'Fego',b'regular'
850732089,b'shop',b'cafe',b'regular'
850732094,b'amenity',b'cafe',b'regular'
850732094,b'layer',b'1',b'regular'
850732094,b'name',b'Cacao',b'regular'
850732098,b'highway',b'steps',b'regular'
850732103,b'layer',b'1',b'regular'
850732103,b'name',b'Fashion Exchange',b'regular'
850732103,b'shop',b'clothes',b'regular'
850732107,b'layer',b'1',b'regular'
850732107,b'name',b'Nashua',b'regular'
850732107,b'shop',b'mobile_phone',b'regular'
850732119,b'layer',b'1',b'regular'
850732119,b'name',b'Damjee',b'regular'
850732119,b'shop',b'jewelry',b'regular'
850732121,b'highway',b'steps',b'regular'
850732123,b'layer',b'1',b'regular'
850732123,b'name',"b""Men's""",b'regular'
850732123,b'shop',b'shoes',b'regular'
850732125,b'layer',b'1',b'regular'
850732125,b'name',b'Harvey',b'regular'
850732125,b'shop',b'travel_agency',b'regular'
850732127,b'layer',b'1',b'regular'
850732127,b'name',b'Pen Travel',b'regular'
850732127,b'shop',b'travel_agency',b'regular'
850732138,b'layer',b'1',b'regular'
850732138,b'name',b'Bata',b'regular'
850732138,b'shop',b'shoes',b'regular'
850895927,b'layer',b'1',b'regular'
850895927,b'name',b'Damjee',b'regular'
850895927,b'shop',b'jewelry',b'regular'
850895932,b'layer',b'1',b'regular'
850895932,b'name',b'Radhaanis',b'regular'
850895932,b'shop',b'clothes',b'regular'
850895935,b'layer',b'1',b'regular'
850895935,b'name',b'Identity',b'regular'
850895935,b'shop',b'clothes',b'regular'
850895942,b'layer',b'1',b'regular'
850895942,b'name',b'Govan Mani',b'regular'
850895942,b'shop',b'electronics',b'regular'
850895945,b'layer',b'1',b'regular'
850895945,b'name',b'Incredible Connection',b'regular'
850895945,b'shop',b'computer',b'regular'
850895947,b'layer',b'1',b'regular'
850895947,b'name',b'Sheet Streets',b'regular'
850895947,b'shop',b'houseware',b'regular'
850895960,b'layer',b'1',b'regular'
850895960,b'name',b'Naartjie',b'regular'
850895960,b'shop',b'clothes',b'regular'
850895980,b'layer',b'1',b'regular'
850895980,b'name',b'Ackermans',b'regular'
850895980,b'shop',b'clothes',b'regular'
850896001,b'layer',b'1',b'regular'
850896001,b'name',b'Reebok',b'regular'
850896001,b'shop',b'shoes',b'regular'
850896030,b'layer',b'1',b'regular'
850896030,b'name',b'Goldbaur',b'regular'
850896030,b'shop',b'jewelry',b'regular'
850896051,b'layer',b'1',b'regular'
850896051,b'name',b'Spec Savers',b'regular'
850896051,b'shop',b'optician',b'regular'
850896058,b'layer',b'1',b'regular'
850896058,b'name',b'Cenci',b'regular'
850896058,b'shop',b'clothes',b'regular'
850896073,b'layer',b'1',b'regular'
850896073,b'name',b'Dream Nails',b'regular'
850896073,b'shop',b'beauty',b'regular'
850896115,b'layer',b'1',b'regular'
850896115,b'name',b'Shanows',b'regular'
850896115,b'shop',b'jewelry',b'regular'
850896139,b'layer',b'1',b'regular'
850896139,b'name',b'NWJ',b'regular'
850896139,b'shop',b'jewelry',b'regular'
850896184,b'layer',b'1',b'regular'
850896184,b'name',b'Shoe City',b'regular'
850896184,b'shop',b'shoes',b'regular'
850896207,b'layer',b'1',b'regular'
850896207,b'name',b'MTN',b'regular'
850896207,b'shop',b'mobile_phone',b'regular'
850896227,b'amenity',b'bank',b'regular'
850896227,b'layer',b'1',b'regular'
850896227,b'name',b'FNB',b'regular'
850896237,b'layer',b'1',b'regular'
850896237,b'name',b'Pick n Pay Clothing',b'regular'
850896237,b'shop',b'clothes',b'regular'
850896323,b'layer',b'1',b'regular'
850896323,b'name',b'Temptation',b'regular'
850896323,b'shop',b'clothes',b'regular'
850896328,b'amenity',b'fast_food',b'regular'
850896328,b'layer',b'1',b'regular'
850896328,b'name',b'Wimpy',b'regular'
850896372,b'amenity',b'bureau_de_change',b'regular'
850896372,b'layer',b'1',b'regular'
850896372,b'name',b'Travelex',b'regular'
850896392,b'layer',b'1',b'regular'
850896392,b'name',b'Hang Ten',b'regular'
850896392,b'shop',b'clothes',b'regular'
850896589,b'layer',b'1',b'regular'
850896589,b'name',b'Mr Price Home',b'regular'
850896589,b'shop',b'houseware',b'regular'
850896622,b'layer',b'1',b'regular'
850896622,b'name',b'Flight Centre',b'regular'
850896622,b'shop',b'travel_agency',b'regular'
850896645,b'layer',b'1',b'regular'
850896645,b'name',b'Pringle',b'regular'
850896645,b'shop',b'clothes',b'regular'
851160595,b'name',b'Woolworths',b'regular'
851160595,b'shop',b'department_store',b'regular'
851160608,b'name',b'Bread Ahead',b'regular'
851160608,b'shop',b'bakery',b'regular'
851160626,b'name',b'Shampor',b'regular'
851160626,b'shop',b'cosmetics',b'regular'
851160665,b'name',b'Hall of Frames',b'regular'
851160665,b'shop',b'frame',b'regular'
851160694,b'name',b'Diamante',b'regular'
851160694,b'shop',b'clothes',b'regular'
851160733,b'name',b'Sorbit',b'regular'
851160733,b'shop',b'cosmetics',b'regular'
851160783,b'amenity',b'pharmacy',b'regular'
851160783,b'name',b'Alpha Pharm',b'regular'
851160831,b'name',b'Foto First',b'regular'
851160831,b'shop',b'copyshop',b'regular'
851160849,b'amenity',b'post_office',b'regular'
851160866,b'name',b'Cobblers',b'regular'
851160866,b'shop',b'locksmith',b'regular'
851160893,b'name',b'Gorimas',b'regular'
851160893,b'shop',b'greengrocer',b'regular'
851160958,b'name',b'Bedazzle',b'regular'
851160958,b'shop',b'boutique',b'regular'
851160969,b'name',b'The Taj',b'regular'
851160969,b'shop',b'clothes',b'regular'
851161052,b'name',b'Game',b'regular'
851161052,b'shop',b'supermarket',b'regular'
851161076,b'amenity',b'pharmacy',b'regular'
851161076,b'name',b'Clicks',b'regular'
851161130,b'name',b'The Hub',b'regular'
851161130,b'shop',b'department_store',b'regular'
851161168,b'name',"b""Julie's""",b'regular'
851161168,b'shop',b'pet',b'regular'
851161220,b'amenity',b'fast_food',b'regular'
851161220,b'name',b'London Pie',b'regular'
851161322,b'name',b'Chatz',b'regular'
851161322,b'shop',b'mobile_phone',b'regular'
851161344,b'name',b'Forma Vira',b'regular'
851161344,b'shop',b'jewelry',b'regular'
851161372,b'amenity',b'fast_food',b'regular'
851161381,b'name',b'Premjis',b'regular'
851161381,b'shop',b'jewelry',b'regular'
851161385,b'name',b'Donna Claire',b'regular'
851161385,b'shop',b'clothes',b'regular'
851161389,b'shop',b'optician',b'regular'
851161400,b'name',b'Bargain Books',b'regular'
851161400,b'shop',b'books',b'regular'
851161432,b'name',b'Cinnabon',b'regular'
851161432,b'shop',b'shoes',b'regular'
851161444,b'name',b'Frasers',b'regular'
851161444,b'shop',b'luggage',b'regular'
851161471,b'name',b'Barber',b'regular'
851161471,b'shop',b'hairdresser',b'regular'
851161498,b'name',b'Stride',b'regular'
851161498,b'shop',b'shoes',b'regular'
851161538,b'name',b'Scott & Wells',b'regular'
851161538,b'shop',b'hairdresser',b'regular'
851161557,b'name',b'Copy Katz 2',b'regular'
851161557,b'shop',b'copyshop',b'regular'
851161613,b'name',b'Just Donuts',b'regular'
851161613,b'shop',b'bakery',b'regular'
851161625,b'name',b'Jassats',b'regular'
851161625,b'shop',b'jewelry',b'regular'
851252444,b'amenity',b'atm',b'regular'
851252444,b'layer',b'-1',b'regular'
851252444,b'name',b'ABSA',b'regular'
851252445,b'layer',b'-1',b'regular'
851252445,b'name',b'Spar',b'regular'
851252445,b'shop',b'supermarket',b'regular'
851252452,b'amenity',b'cafe',b'regular'
851252452,b'layer',b'-1',b'regular'
851252452,b'name',b'Sherwood',b'regular'
851252454,b'layer',b'-1',b'regular'
851252454,b'name',b'House of Spice',b'regular'
851252454,b'shop',b'greengrocer',b'regular'
851252455,b'layer',b'-1',b'regular'
851252455,b'name',b'Checkers',b'regular'
851252455,b'shop',b'supermarket',b'regular'
851252460,b'layer',b'-1',b'regular'
851252460,b'name',b'Tops',b'regular'
851252460,b'shop',b'alcohol',b'regular'
851252462,b'amenity',b'atm',b'regular'
851252462,b'layer',b'-1',b'regular'
851252462,b'name',b'Nedbank',b'regular'
851256657,b'highway',b'steps',b'regular'
869605320,b'noexit',b'yes',b'regular'
869605562,b'noexit',b'yes',b'regular'
877527727,b'amenity',b'atm',b'regular'
877527727,b'operator',b'ABSA',b'regular'
877527759,b'amenity',b'fast_food',b'regular'
877527759,b'cuisine',b'fish_and_chips',b'regular'
877527759,b'name',b'Something Fishy',b'regular'
877527762,b'amenity',b'fuel',b'regular'
877527762,b'diesel',b'yes',b'fuel'
877527762,b'octane_91',b'no',b'fuel'
877527762,b'octane_95',b'yes',b'fuel'
877527762,b'operator',b'CALTEX',b'regular'
877527762,b'shop',b'kiosk',b'regular'
877527804,b'barrier',b'lift_gate',b'regular'
877527804,b'bicycle',b'yes',b'regular'
877527804,b'foot',b'yes',b'regular'
877527804,b'motorcar',b'yes',b'regular'
877527804,b'motorcycle',b'yes',b'regular'
877527816,b'amenity',b'fuel',b'regular'
877527816,b'diesel',b'yes',b'fuel'
877527816,b'octane_91',b'yes',b'fuel'
877527816,b'octane_95',b'yes',b'fuel'
877527816,b'operator',b'ENGEN',b'regular'
877527816,b'shop',b'kiosk',b'regular'
877527819,b'name',b'Kwik SPAR',b'regular'
877527819,b'shop',b'convenience',b'regular'
877527870,b'barrier',b'lift_gate',b'regular'
877527870,b'bicycle',b'yes',b'regular'
877527870,b'foot',b'yes',b'regular'
877527870,b'motorcar',b'yes',b'regular'
877527870,b'motorcycle',b'yes',b'regular'
885878735,b'amenity',b'school',b'regular'
885878735,b'name',b'Chelsea Preparatory School',b'regular'
885878832,b'amenity',b'school',b'regular'
885878832,b'name',"b""Northlands Girls' High School""",b'regular'
885879136,b'amenity',b'fire_station',b'regular'
911841548,b'internet_access',b'wlan',b'regular'
911841548,b'name',b'Holiday Inn Express',b'regular'
911841548,b'phone',b'+27 31 5149000',b'regular'
911841548,b'stars',b'3',b'regular'
911841548,b'tourism',b'hotel',b'regular'
911841548,b'website',b'http://www.hiexpress.com',b'regular'
936278144,b'name',b'Bridge City Station',b'regular'
936278144,b'railway',b'station',b'regular'
956390842,b'housenumber',b'68',b'addr'
956390842,b'street',b'Kensington Drive',b'addr'
956390842,b'name',b'Cycle Lab',b'regular'
956390842,b'shop',b'bicycle',b'regular'
969774291,b'name',b'New Beach',b'regular'
969774291,b'place',b'locality',b'regular'
992348015,b'name',b'Bathroom Bizarre',b'regular'
992348015,b'shop',b'yes',b'regular'
992348020,b'amenity',b'restaurant',b'regular'
992348020,b'name',b'Wimpy',b'regular'
992348023,b'name',b'Sportsmans warehouse',b'regular'
992348023,b'shop',b'sports',b'regular'
992348025,b'name',b'HI-FI Corporation',b'regular'
992348025,b'shop',b'electronics',b'regular'
993463024,b'amenity',b'fast_food',b'regular'
993463024,b'name',b'Debonairs',b'regular'
993463028,b'amenity',b'fast_food',b'regular'
993463028,b'name',b'Steers',b'regular'
993463030,b'name',b'Shampoo',b'regular'
993463030,b'shop',b'hairdresser',b'regular'
993463039,b'amenity',b'parking',b'regular'
993463039,b'fee',b'no',b'regular'
993463039,b'name',"b""McDonald's""",b'regular'
993463039,b'parking',b'surface',b'regular'
993463041,b'name',b'Blockbusters',b'regular'
993463041,b'shop',b'video',b'regular'
993463043,b'name',b'Woolworths',b'regular'
993463043,b'shop',b'clothes',b'regular'
993463044,b'name',b'Red Square',b'regular'
993463044,b'shop',b'clothes',b'regular'
993463045,b'name',b'Queenspark',b'regular'
993463045,b'shop',b'clothes',b'regular'
993463048,b'name',b'Vodacom4U',b'regular'
993463048,b'shop',b'yes',b'regular'
1025530257,b'is_in',b'Durban',b'regular'
1061383067,b'barrier',b'lift_gate',b'regular'
1061383067,b'bicycle',b'no',b'regular'
1061383067,b'foot',b'no',b'regular'
1061383067,b'motorcar',b'yes',b'regular'
1061383067,b'motorcycle',b'yes',b'regular'
1061383544,b'barrier',b'lift_gate',b'regular'
1061383544,b'bicycle',b'no',b'regular'
1061383544,b'foot',b'no',b'regular'
1061383544,b'motorcar',b'yes',b'regular'
1061383544,b'motorcycle',b'yes',b'regular'
1061384631,b'barrier',b'lift_gate',b'regular'
1061384631,b'bicycle',b'no',b'regular'
1061384631,b'foot',b'no',b'regular'
1061384631,b'motorcar',b'yes',b'regular'
1061384631,b'motorcycle',b'yes',b'regular'
1061385089,b'amenity',b'restaurant',b'regular'
1061385089,b'name',b'Moyo',b'regular'
1061385550,b'barrier',b'lift_gate',b'regular'
1061385550,b'bicycle',b'no',b'regular'
1061385550,b'foot',b'no',b'regular'
1061385550,b'motorcar',b'yes',b'regular'
1061385550,b'motorcycle',b'yes',b'regular'
1096698743,b'railway',b'level_crossing',b'regular'
1096698758,b'railway',b'level_crossing',b'regular'
1096698761,b'railway',b'level_crossing',b'regular'
1097618277,b'highway',b'traffic_signals',b'regular'
1097618332,b'highway',b'traffic_signals',b'regular'
1097618352,b'highway',b'traffic_signals',b'regular'
1097776980,b'railway',b'level_crossing',b'regular'
1097776981,b'railway',b'level_crossing',b'regular'
1097804819,b'railway',b'level_crossing',b'regular'
1097804820,b'railway',b'level_crossing',b'regular'
1097807969,b'railway',b'level_crossing',b'regular'
1108014632,b'amenity',b'restaurant',b'regular'
1108014632,b'cuisine',b'seafood',b'regular'
1108014632,b'name',b'Ocean Basket',b'regular'
1155148206,b'name',b'Autozone',b'regular'
1155148206,b'phone',b'0313371165',b'regular'
1155148206,b'shop',b'car_repair',b'regular'
1157419900,b'city',b'Durban',b'addr'
1157419900,b'housenumber',b'Shop 21',b'addr'
1157419900,b'street',b'Che Guevara Road',b'addr'
1157419900,b'name',b'Dave Wiseman Cycles',b'regular'
1157419900,b'shop',b'bicycle',b'regular'
1157432880,b'housenumber',b'41b',b'addr'
1157432880,b'street',b'Alexander Road',b'addr'
1157432880,b'name',b'Sax Furniture Fittings',b'regular'
1157432880,b'phone',b'+27317001786',b'regular'
1157432880,b'shop',b'furniture',b'regular'
